train_acc,train_loss
0.103515625,1.0733133554458618
0.541015625,0.5947325229644775
0.59765625,0.5052794814109802
0.640625,0.4621730148792267
0.716796875,0.44160720705986023
0.6875,0.44125601649284363
0.705078125,0.4144730567932129
0.7421875,0.3973964750766754
0.76171875,0.3858819603919983
0.748046875,0.3737240135669708
0.759765625,0.3439759314060211
0.751953125,0.3626502752304077
0.763671875,0.3428153991699219
0.744140625,0.3620411157608032
0.798828125,0.32363712787628174
0.787109375,0.32532602548599243
0.767578125,0.3355112373828888
0.79296875,0.32131680846214294
0.8203125,0.30013108253479004
0.802734375,0.30904850363731384
0.81640625,0.2912684977054596
0.775390625,0.3305588960647583
0.810546875,0.3070467710494995
0.798828125,0.2980393171310425
0.818359375,0.2915605902671814
0.837890625,0.2728017568588257
0.84375,0.2861904799938202
0.77734375,0.2945803105831146
0.82421875,0.28348466753959656
0.8359375,0.2804005444049835
0.833984375,0.2845991551876068
0.806640625,0.2896970510482788
0.837890625,0.2706236243247986
0.826171875,0.2654457986354828
0.8125,0.2826761305332184
0.83984375,0.2608110308647156
0.837890625,0.2615651786327362
0.83984375,0.2623416483402252
0.82421875,0.2846027612686157
0.869140625,0.24560804665088654
0.802734375,0.27806952595710754
0.818359375,0.2788925766944885
0.853515625,0.25010359287261963
0.837890625,0.2641116678714752
0.814453125,0.26327455043792725
0.841796875,0.2515409588813782
0.87109375,0.23864756524562836
0.833984375,0.2739579379558563
0.837890625,0.2591373324394226
0.853515625,0.25335580110549927
0.873046875,0.24803133308887482
0.828125,0.2573135197162628
0.857421875,0.2380838543176651
0.83984375,0.2472267746925354
0.87109375,0.2423987090587616
0.84375,0.24949508905410767
0.86328125,0.23820708692073822
0.8515625,0.24891923367977142
0.869140625,0.24161235988140106
0.861328125,0.25563451647758484
0.869140625,0.23487786948680878
0.865234375,0.23728615045547485
0.853515625,0.2317407727241516
0.8359375,0.24881859123706818
0.876953125,0.23172831535339355
0.865234375,0.2492458075284958
0.87890625,0.23674069344997406
0.890625,0.2203693985939026
0.8671875,0.23528073728084564
0.861328125,0.2368108332157135
0.85546875,0.23284868896007538
0.880859375,0.2264685332775116
0.859375,0.22541701793670654
0.89453125,0.20225054025650024
0.87890625,0.23358146846294403
0.857421875,0.24705499410629272
0.87890625,0.23749962449073792
0.81640625,0.27226927876472473
0.85546875,0.2295953333377838
0.85546875,0.23944905400276184
0.8671875,0.23329102993011475
0.85546875,0.2305050641298294
0.861328125,0.2279086709022522
0.865234375,0.22329069674015045
0.861328125,0.25066474080085754
0.86328125,0.22307279706001282
0.88671875,0.21807891130447388
0.88671875,0.20688319206237793
0.849609375,0.23913192749023438
0.8828125,0.224168062210083
0.859375,0.2451554536819458
0.85546875,0.24049139022827148
0.876953125,0.2170446515083313
0.873046875,0.2270834892988205
0.865234375,0.22258558869361877
0.892578125,0.20909187197685242
0.859375,0.22934512794017792
0.861328125,0.2298906296491623
0.8671875,0.2253928929567337
0.876953125,0.22808021306991577
